Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
NUTM2D,ENSG00000214562,0.000623816539279565,0.00315261664915667,0.000560890631507216,0.0317180411491947,pLoF,10087358001,10,87358001,
FYTTD1,ENSG00000122068,0.000658718440962436,0.0057578422733362,0.000522168880200402,0.0813217938391569,pLoF,3197749204,3,197749204,
ECM2,ENSG00000106823,0.000663566770667923,0.000590385355016987,0.00164757700543572,0.0177598032143008,pLoF,9092495315,9,92495315,
CCDC39,ENSG00000284862,0.000663712048476039,0.000656342548895905,0.00263327782564127,0.0266314948266828,pLoF,3180608998,3,180608998,
MFN2,ENSG00000116688,0.000711687561306795,0.000574457825345931,0.00179536997162699,0.136316047370007,pLoF,1011989081,1,11989081,
CRYBA2,ENSG00000163499,0.000734533458137454,0.00237333359367886,0.000681658710481647,0.0345489253787423,pLoF,2218990136,2,218990136,
SLC16A3,ENSG00000141526,0.000773037418830058,0.00422021038219644,0.000548501296977033,0.0428437401971462,pLoF,17082235948,17,82235948,
PTGR2,ENSG00000140043,0.000775075540293546,0.0004418400578029,0.0110357783261759,0.0407847700965408,pLoF,14073858805,14,73858805,
ZNF740,ENSG00000139651,0.000782861492492737,0.00057059965987627,0.00145556549494319,0.173025398150459,pLoF,12053179720,12,53179720,
FOXD4L6,ENSG00000273514,0.000792777111811471,0.00680814281446085,0.000636364746850804,0.0631605123766203,pLoF,9041126902,9,41126902,
PPP2R1B,ENSG00000137713,0.000821030198462469,0.000856377163349853,0.00150905741988072,0.0261124613945504,pLoF,11111721909,11,111721909,
NLRC3,ENSG00000167984,0.000855490879258847,0.00128554284116134,0.00240063581448469,0.0367507599526795,pLoF,16003536017,16,3536017,
ZBTB7C,ENSG00000184828,0.000864384160975562,0.00827921195481118,0.000584863737687513,0.0675477665100217,pLoF,18048029144,18,48029144,
MTHFD2L,ENSG00000163738,0.00093662571243891,0.000888480427956306,0.00280118288949727,0.0616715775142799,pLoF,4074158112,4,74158112,
LRFN5,ENSG00000165379,0.000941403685877917,0.00355895289078245,0.000989742989633946,0.0702145254278361,pLoF,14041886576,14,41886576,
CCDC150,ENSG00000144395,0.000982737864140493,0.00440085215358099,0.00110989687042562,0.0265227409209685,pLoF,2196639670,2,196639670,
NKAPD1,ENSG00000150776,0.00104166795804561,0.0219554909792417,0.000628500479106009,0.055068071374088,pLoF,11112070330,11,112070330,
PAGE1,ENSG00000068985,0.00109721195155665,0.000814347223738854,0.00480634048376405,0.122314515319781,pLoF,23049687487,X,49687487,
ISCA1,ENSG00000135070,0.00111641882005398,0.00194856415653333,0.00115842991176041,0.144829929166568,pLoF,9086265924,9,86265924,
FSIP2,ENSG00000188738,0.00113857879422374,0.000583858060016373,0.0538259013490416,0.0175006777944451,pLoF,2185738532,2,185738532,
B3GALT2,ENSG00000162630,0.00117422634320719,0.00190531297518137,0.00198059960891961,0.0863487996257239,pLoF,1193180218,1,193180218,
FSTL1,ENSG00000163430,0.00123230719899459,0.00119954579099435,0.00350240088118237,0.104895592095172,pLoF,3120396917,3,120396917,
PDSS2,ENSG00000164494,0.00124490947019651,0.0242186491161589,0.00103884456964753,0.0541178289415897,pLoF,6107154559,6,107154559,
GFPT1,ENSG00000198380,0.00126233081393934,0.059423101613624,0.000589859234108037,0.0552757203049684,pLoF,2069326166,2,69326166,
ZNF649,ENSG00000198093,0.00131375526305566,0.0013155170147543,0.00260739543029276,0.122232107828289,pLoF,19051890582,19,51890582,
TM9SF4,ENSG00000101337,0.00135855746207558,0.00844380867782291,0.00105146753304264,0.0761160423311569,pLoF,20032109634,20,32109634,
FBXL3,ENSG00000005812,0.00136244411138498,0.00107998054459735,0.00383157786345945,0.0929424175503068,pLoF,13077000389,13,77000389,
HPCAL4,ENSG00000116983,0.00137627485383807,0.00464637908394927,0.00108313410484018,0.102502691989365,pLoF,1039682458,1,39682458,
LONRF2,ENSG00000170500,0.00138554576776029,0.0146846560221603,0.000849198539569662,0.0683031937053315,pLoF,2100284218,2,100284218,
RAB11FIP3,ENSG00000090565,0.00147973585198713,0.00396758416018961,0.00144509379691082,0.0886183382710088,pLoF,16000425959,16,425959,
ZNF225,ENSG00000256294,0.00148954336977181,0.0382823933897936,0.00112719148332263,0.0779228311578563,pLoF,19044115740,19,44115740,
SMAD9,ENSG00000120693,0.00148995095926763,0.00101071465583802,0.0171427798740265,0.0388166283903903,pLoF,13036848608,13,36848608,
VSIG2,ENSG00000019102,0.0014969088604212,0.00121998965762415,0.00579698835095332,0.0533252605530547,pLoF,11124745443,11,124745443,
ZPBP,ENSG00000042813,0.00151903695062539,0.0169056751442442,0.00117733307426704,0.0967756278913891,pLoF,7049937493,7,49937493,
GOLGA8M,ENSG00000188626,0.00152654333912727,0.00115646018594717,0.0337342149111465,0.028354653769945,pLoF,15028701958,15,28701958,
TMEM270,ENSG00000175877,0.00152954409160877,0.00347401043512086,0.00167359928595334,0.0379829309064028,pLoF,7073861122,7,73861122,
VTCN1,ENSG00000134258,0.00153372283756104,0.000769806832785491,0.0106637439849628,0.0783204678566876,pLoF,1117147546,1,117147546,
C20orf202,ENSG00000215595,0.001574767717341,0.00256124183221162,0.00147989178608099,0.0345690196042741,pLoF,20001203425,20,1203425,
TPT1,ENSG00000133112,0.00157540681814139,0.00172628096358152,0.0013020814438609,0.0449907949928464,pLoF,13045337317,13,45337317,
MPST,ENSG00000128309,0.00157707487295544,0.00871171021205552,0.00133488433474593,0.035659606217553,pLoF,22037018075,22,37018075,
SEPTIN7,ENSG00000122545,0.00159481542741613,0.00133461742309771,0.00269860423511115,0.153662895521894,pLoF,7035801136,7,35801136,
TCTE1,ENSG00000146221,0.00161358234690212,0.00234781608595713,0.00233403706463486,0.0353020876095509,pLoF,6044275252,6,44275252,
DNAJC13,ENSG00000138246,0.00161683426431491,0.0196142268992561,0.00107706912400285,0.0459668674563728,pLoF,3132434499,3,132434499,
PXDN,ENSG00000130508,0.00163086919039845,0.00496868756162627,0.00276939361444484,0.0463197592098625,pLoF,2001634056,2,1634056,
PCDH12,ENSG00000113555,0.00167984877351524,0.0015326212095671,0.0033914124279335,0.0300889762817167,pLoF,5141938581,5,141938581,
DAAM2,ENSG00000146122,0.00175155428749774,0.0061523559678508,0.0022598803077426,0.0701114507497663,pLoF,6039855955,6,39855955,
CD33,ENSG00000105383,0.00179403099601039,0.00166427272523695,0.0036121287539026,0.0323305189206975,pLoF,19051225015,19,51225015,
AC138811.2,ENSG00000260342,0.00181939996593394,0.00164308559272441,0.00398549136529414,0.0985375667786288,pLoF,16018783063,16,18783063,
C19orf18,ENSG00000177025,0.0018239525608198,0.000910858423471939,0.0190157742527071,0.0686090715895531,pLoF,19057958565,19,57958565,
ATP5F1A,ENSG00000152234,0.00183012508841052,0.00325065801296631,0.0030059097819255,0.0897833380689587,pLoF,18046084220,18,46084220,
ZNF845,ENSG00000213799,0.00184442238738669,0.00120430648163605,0.123754459685678,0.0179125522308353,pLoF,19053341183,19,53341183,
CLIC6,ENSG00000159212,0.0018612286009162,0.084335278610371,0.00108181269670438,0.0247647099713662,pLoF,21034669389,21,34669389,
REM1,ENSG00000088320,0.00188368110667181,0.0600524126615906,0.00115675267100657,0.0227142243621871,pLoF,20031472836,20,31472836,
ARHGEF4,ENSG00000136002,0.00195397484816662,0.00190782577530857,0.00185272256813585,0.148379662241905,pLoF,2130916638,2,130916638,
NECTIN2,ENSG00000130202,0.00200854607803247,0.0031229380217862,0.00337174645571392,0.0906177435531256,pLoF,19044846405,19,44846405,
CHD6,ENSG00000124177,0.00202093700716632,0.0148034460677946,0.00153428683557622,0.0678540623993019,pLoF,20041403190,20,41403190,
SCYL1,ENSG00000142186,0.0020853521505424,0.00933795330744658,0.00203889493526399,0.0424974814849027,pLoF,11065525086,11,65525086,
TBX1,ENSG00000184058,0.00209921397081103,0.00259085549811311,0.00302448193235794,0.110705303374267,pLoF,22019759400,22,19759400,
ACYP1,ENSG00000119640,0.00210451162989755,0.00199288538121756,0.00369116715586393,0.115903597917718,pLoF,14075048239,14,75048239,
ZC3H7B,ENSG00000100403,0.00210532926530427,0.0832770977574474,0.00101835879326895,0.0490199471303405,pLoF,22041320567,22,41320567,
AACS,ENSG00000081760,0.00214142174362175,0.0398678136157784,0.00111779455768279,0.0253224730931372,pLoF,12125065467,12,125065467,
FKBPL,ENSG00000204315,0.00220095797818654,0.00882123688520453,0.00152153883666251,0.041140970757879,pLoF,6032125992,6,32125992,
ACVR1B,ENSG00000135503,0.00220231890087486,0.00555727327223399,0.00263954373360598,0.0969494371107556,pLoF,12051951674,12,51951674,
NCOA6,ENSG00000198646,0.00222235078205113,0.00193068720659273,0.0264401690287288,0.038622595685649,pLoF,20034709926,20,34709926,
PNP,ENSG00000198805,0.00225490160689656,0.00189992914774062,0.0049992723574076,0.0650323398663425,pLoF,14020469413,14,20469413,
MAP3K1,ENSG00000095015,0.00225536074085353,0.00323508211002888,0.00342236628574244,0.0753199815514315,pLoF,5056815458,5,56815458,
RBPMS,ENSG00000157110,0.00226186988299515,0.00146082512753853,0.00446071185126307,0.15165653557828,pLoF,8030385020,8,30385020,
BMS1,ENSG00000165733,0.00226779615545381,0.0127672728897134,0.00187674693810946,0.0422839529077784,pLoF,10042784317,10,42784317,
TGFBR1,ENSG00000106799,0.00235546739441206,0.0101864514270609,0.00203548160179645,0.0864882554840379,pLoF,9099105095,9,99105095,
SEZ6L,ENSG00000100095,0.00237363388014677,0.0384954181914697,0.00139783489483358,0.0540531355551331,pLoF,22026169659,22,26169659,
ANGPT1,ENSG00000154188,0.0023828351802494,0.00273651181972157,0.00345824549555174,0.110038618931933,pLoF,8107251746,8,107251746,
ATG14,ENSG00000126775,0.00238405070456571,0.0039649649241662,0.00316272221178648,0.0622907846926463,pLoF,14055369535,14,55369535,
NANOS3,ENSG00000187556,0.00248238165257131,0.0168106173007883,0.00208586294504287,0.0972347889597761,pLoF,19013877247,19,13877247,
NFATC2,ENSG00000101096,0.00250616939432868,0.0106440343267814,0.00223571886667195,0.0845665096857683,pLoF,20051391315,20,51391315,
CHPF2,ENSG00000033100,0.00256971647258852,0.00335111462555782,0.00270840576882869,0.0194680180966801,pLoF,7151232670,7,151232670,
BST1,ENSG00000109743,0.00262374063986082,0.00972613000068556,0.00201384672100979,0.0335469176985685,pLoF,4015702999,4,15702999,
SPICE1,ENSG00000163611,0.00263124202144183,0.00815288292860838,0.00223064315774502,0.0292057865869521,pLoF,3113441308,3,113441308,
RASA3,ENSG00000185989,0.00265346091144181,0.00266472550934327,0.00458335243406105,0.110759413518443,pLoF,13113979289,13,113979289,
ANK2,ENSG00000145362,0.00269064263811303,0.0103942016994411,0.00260286484922023,0.056585428879218,pLoF,4113049558,4,113049558,
CDH7,ENSG00000081138,0.00275770022687161,0.0140326664479273,0.00198410401641413,0.0807103186358655,pLoF,18065762774,18,65762774,
UBIAD1,ENSG00000120942,0.00276094692171358,0.00441942732895684,0.00269565501910252,0.0960188621477058,pLoF,1011273423,1,11273423,
TMEM143,ENSG00000161558,0.00281062298305934,0.00169240251654323,0.0180123728785653,0.0438088852261294,pLoF,19048327474,19,48327474,
KRT73,ENSG00000186049,0.00287498255358654,0.0745780359683255,0.00166613882816846,0.0216626786309074,pLoF,12052608104,12,52608104,
FAM76A,ENSG00000009780,0.00288579781802578,0.0040509801637052,0.0046238346184434,0.0887438588906406,pLoF,1027726042,1,27726042,
ZNF619,ENSG00000177873,0.00290062587035544,0.0472831771585399,0.00221376044135835,0.0599414381594625,pLoF,3040477905,3,40477905,
FAM161B,ENSG00000156050,0.00294513486063874,0.00610294685030977,0.00492837472843821,0.0316249845454426,pLoF,14073931440,14,73931440,
GLIS1,ENSG00000174332,0.00300169202377565,0.00205812130459004,0.0605111156275485,0.0554208317508332,pLoF,1053506533,1,53506533,
FBXW10,ENSG00000171931,0.00300704805291407,0.00854605657341589,0.00231333501590281,0.0130763044658012,pLoF,17018744102,17,18744102,
LRP1,ENSG00000123384,0.00301447736222726,0.0081734462613553,0.00310464475588512,0.0901332082836819,pLoF,12057128887,12,57128887,
EPHB4,ENSG00000196411,0.00312545758629734,0.00655361345783512,0.00492930076501175,0.0709353067006524,pLoF,7100797576,7,100797576,
SIGMAR1,ENSG00000147955,0.00320572288704846,0.00383636237287832,0.00334928166396731,0.0555248158183244,pLoF,9034635506,9,34635506,
DNASE2B,ENSG00000137976,0.00320654007685317,0.0366094848735248,0.00162997524227859,0.0259930971116044,pLoF,1084398445,1,84398445,
PEX11B,ENSG00000131779,0.00321869605173286,0.237570036387533,0.0020036192547046,0.0357512491710245,pLoF,1145906351,1,145906351,
TAL1,ENSG00000162367,0.00329147242628058,0.0104860356263929,0.00297361935690776,0.0848405640174387,pLoF,1047219581,1,47219581,
CIB2,ENSG00000136425,0.00332434748911237,0.0201292873623329,0.00193114272771322,0.0384624775761506,pLoF,15078100807,15,78100807,
GLIPR1,ENSG00000139278,0.00334606085438149,0.00222406434011257,0.0154475098126252,0.0690137159442162,pLoF,12075480826,12,75480826,
IRAG1,ENSG00000072952,0.00335023437789428,0.0289485453891094,0.00199582319281466,0.0376526563316759,pLoF,11010568364,11,10568364,
FEV,ENSG00000163497,0.0035774938953782,0.0455484192003983,0.00205968936882739,0.0760080445650188,pLoF,2218981580,2,218981580,
FAM24B,ENSG00000213185,0.00364705790733111,0.00212850842685797,0.00807372345176471,0.144718459045504,pLoF,10122845700,10,122845700,
MT1F,ENSG00000198417,0.00376086128298736,0.00321888830550754,0.0215535989646222,0.060959078895792,pLoF,16056652959,16,56652959,
KLRF1,ENSG00000150045,0.00376655905807577,0.00285750075678881,0.0172102758698121,0.0409522415324101,pLoF,12009827533,12,9827533,
LZTR1,ENSG00000099949,0.00378276586937631,0.324886803860509,0.00173623554862368,0.00696757174806346,pLoF,22020977597,22,20977597,
AL031777.2,ENSG00000282988,0.00378638095522832,0.00410708285640682,0.00433240853624284,0.0365073140808024,pLoF,6026196758,6,26196758,
CPEB4,ENSG00000113742,0.00383637011117444,0.00297096028730093,0.00633327930653649,0.136192532384196,pLoF,5173889666,5,173889666,
RFC2,ENSG00000049541,0.00386259547228529,0.00253473340832122,0.0583545388235953,0.0448344128878592,pLoF,7074232090,7,74232090,
WDCP,ENSG00000163026,0.00387276743842968,0.0130159839903138,0.00291917755814186,0.0571449206549766,pLoF,2024024350,2,24024350,
AKT2,ENSG00000105221,0.00392026551389746,0.00865642211503004,0.00311183969731432,0.0910093689179057,pLoF,19040226322,19,40226322,
CSN1S1,ENSG00000126545,0.00394465355873463,0.223838219317393,0.00194851008129393,0.0145706830740258,pLoF,4069932476,4,69932476,
UGT3A2,ENSG00000168671,0.00402114408869703,0.0394546243096526,0.00257636836558106,0.0346031955211651,pLoF,5036035564,5,36035564,
SEC13,ENSG00000157020,0.00403261255350573,0.0263289409225691,0.00263081392973796,0.047181900843053,pLoF,3010301004,3,10301004,
SLC25A39,ENSG00000013306,0.00406224851470427,0.00299593818066823,0.0149392332263307,0.0479989707716324,pLoF,17044314628,17,44314628,
PHF3,ENSG00000118482,0.00411782269966465,0.382416437559971,0.00225451060360382,0.0202670013588465,pLoF,6063646474,6,63646474,
KRTAP20-2,ENSG00000184032,0.00415657630282473,0.0273627884499685,0.00324967344315785,0.115748280605314,pLoF,21030635184,21,30635184,
FUT10,ENSG00000172728,0.00422297642188285,0.00606381872314365,0.00600448432514056,0.0404933214789322,pLoF,8033372076,8,33372076,
CASP3,ENSG00000164305,0.00425604582130334,0.0241537272224965,0.00361997722420082,0.055370227738776,pLoF,4184629245,4,184629245,
ZSCAN22,ENSG00000182318,0.00425731042855115,0.0173141819478015,0.00358528908971323,0.097502796805953,pLoF,19058334695,19,58334695,
OR2T10,ENSG00000184022,0.0042888718765214,,,,pLoF,1248592811,1,248592811,
PRKAR1B,ENSG00000188191,0.00430992483159609,0.0104230312766195,0.00427286393139015,0.0867964215091968,pLoF,7000550350,7,550350,
MORN3,ENSG00000139714,0.00431112961795133,0.0661020506338004,0.00218833676296937,0.0266044545227964,pLoF,12121652662,12,121652662,
PRAMEF11,ENSG00000239810,0.00433198962699388,0.0139774499296529,0.00294779571169668,0.0257438721204998,pLoF,1012824804,1,12824804,
OR2L2,ENSG00000203663,0.00435321001700268,,,,pLoF,1248038230,1,248038230,
BSPH1,ENSG00000188334,0.00435835271824025,0.0108612709796454,0.00350092684017544,0.0652583784856141,pLoF,19047976643,19,47976643,
SVEP1,ENSG00000165124,0.00438619895140047,0.00870154415716728,0.00804577487907499,0.033496985972342,pLoF,9110366439,9,110366439,
SLC16A8,ENSG00000100156,0.00439728906704706,0.00445653328568485,0.00422476116904624,0.00956611707079186,pLoF,22038073713,22,38073713,
CEBPG,ENSG00000153879,0.00447012703808913,0.00364840697908597,0.00692288912656713,0.131707805976019,pLoF,19033379167,19,33379167,
ITGA4,ENSG00000115232,0.00447870190381638,0.186030878946625,0.00242188975523316,0.0242097983175723,pLoF,2181457579,2,181457579,
GPAT3,ENSG00000138678,0.00449678489205518,0.0263714798612578,0.00368222837712739,-0.0154500608463564,pLoF,4083535624,4,83535624,
FAM83A,ENSG00000147689,0.0045003121601328,0.00673181866550843,0.00430604740042628,0.01096440975169,pLoF,8123182725,8,123182725,
OR5AR1,ENSG00000172459,0.0045103216027359,0.00878401764994385,0.00426588015436946,0.0602443583126526,pLoF,11056663655,11,56663655,
AGER,ENSG00000204305,0.00457461305955964,0.00234709604685035,0.0820991316880683,0.0251290220479117,pLoF,6032175969,6,32175969,
ASPSCR1,ENSG00000169696,0.00461633611211643,0.225444360714007,0.00296987057667353,0.0310707150047029,pLoF,17081977561,17,81977561,
NPHS1,ENSG00000161270,0.0046250155829316,0.00278524529990531,0.0194610165897302,0.0211813209237739,pLoF,19035826420,19,35826420,
PPARD,ENSG00000112033,0.00465960781291797,0.0746053141223111,0.0030682672746063,0.0833082835176032,pLoF,6035347032,6,35347032,
IREB2,ENSG00000136381,0.00478396033267003,0.162733409674149,0.00264606993135541,0.0443465340372851,pLoF,15078438282,15,78438282,
YTHDF1,ENSG00000149658,0.00481442347482219,0.00329275137034002,0.0437136858160714,0.0584960538145819,pLoF,20063196606,20,63196606,
SPTBN1,ENSG00000115306,0.00482372924076813,0.00937850317922229,0.00475394193122702,0.0807759465328044,pLoF,2054526308,2,54526308,
SLC18B1,ENSG00000146409,0.00485729638926991,0.0148449446406256,0.00410886530049337,0.0549141185306004,pLoF,6132770217,6,132770217,
GABRR1,ENSG00000146276,0.00487326797545717,0.0331613018031321,0.003217763066234,0.0356965121646317,pLoF,6089178710,6,89178710,
LARP1,ENSG00000155506,0.00494533918187334,0.00874228219233253,0.00521238609370966,0.0672695188359432,pLoF,5154712865,5,154712865,
IQGAP1,ENSG00000140575,0.00496100175308711,0.00258396112841819,0.0528056852627724,0.0500497020052481,pLoF,15090388244,15,90388244,
VAMP5,ENSG00000168899,0.00500414109590774,0.00426236156206139,0.00564318557537635,0.0775193383530379,pLoF,2085579592,2,85579592,
NUP210L,ENSG00000143552,0.00503430449791886,0.0558984296028701,0.00387524575060061,0.0496874944244861,pLoF,1153990682,1,153990682,
PGD,ENSG00000142657,0.00503984079626074,0.13585137865139,0.0026080504266276,0.0339315464646115,pLoF,1010398882,1,10398882,
C15orf39,ENSG00000167173,0.00521435288191907,0.136590910096321,0.00363174767263041,0.0128009321964274,pLoF,15075205955,15,75205955,
CRAMP1,ENSG00000007545,0.00540468456678977,0.077879492727296,0.00282228175460275,0.0387258968785291,pLoF,16001607362,16,1607362,
WDR81,ENSG00000167716,0.00541614422176684,0.197933605725859,0.0025650368942931,0.0162604519171117,pLoF,17001724395,17,1724395,
CPLANE2,ENSG00000132881,0.0054676702971318,0.0568212099847425,0.00301949063264217,0.0360995960845522,pLoF,1016231922,1,16231922,
RAD21L1,ENSG00000244588,0.00547196720762877,0.25026087509013,0.00316158473017647,0.0193664497290344,pLoF,20001228386,20,1228386,
PDE9A,ENSG00000160191,0.00549509628694744,0.141118794041355,0.00305485267437755,0.0257893519936046,pLoF,21042653772,21,42653772,
RCAN2,ENSG00000172348,0.00550184379786356,0.0063239677881366,0.00620169117683955,0.118972644054727,pLoF,6046223063,6,46223063,
ARHGAP5,ENSG00000100852,0.00551962847095477,0.0171364797148655,0.0046919761731834,0.0772234721933866,pLoF,14032090600,14,32090600,
PARP2,ENSG00000129484,0.00552250887118133,0.0934174360682356,0.00279376964720801,0.0192869552746718,pLoF,14020343616,14,20343616,
RAB4B,ENSG00000167578,0.00558719651425643,0.00777541469059539,0.006243735518632,0.0925882743257901,pLoF,19040775412,19,40775412,
CR2,ENSG00000117322,0.00561300292854294,0.0036211434678437,0.038522782724998,-0.0167801003327495,pLoF,1207454352,1,207454352,
B3GAT1,ENSG00000109956,0.00563202901480586,0.00415530105840811,0.00901132547076733,0.128578868656447,pLoF,11134381871,11,134381871,
ZNF582,ENSG00000018869,0.00564250701459246,0.00628552350090361,0.00546900843281284,0.0317093067746065,pLoF,19056383746,19,56383746,
TEK,ENSG00000120156,0.00566158025599239,0.0214441688454858,0.0046806409315846,0.0545046512261466,pLoF,9027109509,9,27109509,
PIRT,ENSG00000233670,0.00570171435518929,0.018317212106065,0.00495371631990271,0.0783578024101593,pLoF,17010825120,17,10825120,
MRPL33,ENSG00000243147,0.0057396027413088,0.00417917135577994,0.0111510463566882,0.104434926092783,pLoF,2027771683,2,27771683,
PKD1L3,ENSG00000277481,0.00586002275434994,0.126408448154723,0.00322059444640144,-0.00472767890313415,pLoF,16071924727,16,71924727,
KRTAP6-2,ENSG00000186930,0.00586761146166614,0.015359891834864,0.00466391497661856,0.2464039577734,pLoF,21030598555,21,30598555,
MRPL52,ENSG00000172590,0.00587852850864334,0.00754645871627613,0.00551336084263576,0.0534920829997785,pLoF,14022829878,14,22829878,
HOXB13,ENSG00000159184,0.00601990634514471,0.00471871665489265,0.0147969793014098,0.086589954725303,pLoF,17048721691,17,48721691,
SCAMP1,ENSG00000085365,0.0060327070401377,0.00559849072907692,0.00786081179487663,0.121492874393792,pLoF,5078360589,5,78360589,
ZAP70,ENSG00000115085,0.00612261611778142,0.0133131020161505,0.00532103274012163,0.0521231097596642,pLoF,2097723913,2,97723913,
SLC16A6,ENSG00000108932,0.00612865309440125,0.00779450816732652,0.00805424503291607,0.0775703408651105,pLoF,17068268898,17,68268898,
MYO1H,ENSG00000174527,0.00613291721479059,0.0295743336149943,0.00440810238743272,0.0173982530454841,pLoF,12109388726,12,109388726,
C9orf57,ENSG00000204669,0.00613827552047985,0.0742437655993059,0.00486771443523049,0.0280933987981909,pLoF,9072052204,9,72052204,
TRRAP,ENSG00000196367,0.00626420228762192,0.00473642589422862,0.0135894715391314,0.0833676192933294,pLoF,7098881095,7,98881095,
OR5T2,ENSG00000181718,0.00636672816334116,0.00511947561401538,0.0307662927921614,0.0234901369847846,pLoF,11056232039,11,56232039,
SPATC1L,ENSG00000160284,0.00637507512739866,0.0339889068049199,0.00341938561842225,0.0365042995009714,pLoF,21046161285,21,46161285,
MKI67,ENSG00000148773,0.00640009052803814,0.0418801258792832,0.00470456675826769,0.019472435212889,pLoF,10128099141,10,128099141,
ABCG5,ENSG00000138075,0.00655266300457091,0.39208805074695,0.00371479294016208,0.00964617792332037,pLoF,2043809660,2,43809660,
GOLGB1,ENSG00000173230,0.00657630488502636,0.806382541157766,0.00314820463991217,-0.00247483397455298,pLoF,3121658223,3,121658223,
ADGRE2,ENSG00000127507,0.00660475656724302,0.00482604672680353,0.0420165112452903,-0.0103377314203224,pLoF,19014731100,19,14731100,
