Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
FAP,ENSG00000078098,2.28897210742725e-15,0.0433226507335389,3.26996015346749e-16,0.0477253742024387,pLoF,2162170939,2,162170939,
PANK1,ENSG00000152782,8.42408564026487e-15,0.0296552697220577,1.20344080575212e-15,0.0637790636305238,pLoF,10089584389,10,89584389,
APC2,ENSG00000115266,9.24603194125649e-15,0.0000215901141538133,1.92284786377769e-15,0.197000077857166,pLoF,19001452868,19,1452868,
CAD,ENSG00000084774,1.39071792668389e-14,0.0310027034123863,1.9867398952627e-15,0.0641855375439816,pLoF,2027212370,2,27212370,
ADAR,ENSG00000160710,2.783764742695e-14,0.0151900931018992,3.97680677527858e-15,0.102163223454605,pLoF,1154584753,1,154584753,
TIGD3,ENSG00000173825,3.14232321346147e-14,0.00113271751681654,4.48903316208782e-15,0.129604358345807,pLoF,11065351628,11,65351628,
FZD8,ENSG00000177283,4.05856080725104e-14,0.00017566534661162,5.79794401035862e-15,0.104295711753974,pLoF,10035639323,10,35639323,
THOP1,ENSG00000172009,9.6005842741527e-14,0.000671073032227243,1.37151203916467e-14,0.125827859192574,pLoF,19002785540,19,2785540,
WWC3,ENSG00000047644,1.87350448099911e-13,,,,pLoF,23010063477,X,10063477,
NIPAL3,ENSG00000001461,2.76012183274586e-13,0.00334110825421952,3.94303118963694e-14,0.119978276115249,pLoF,1024415752,1,24415752,
CRYBA1,ENSG00000108255,1.00453667499938e-12,0.0037021853417426,1.43505239285626e-13,0.0817438000736475,pLoF,17029246783,17,29246783,
COL6A2,ENSG00000142173,1.7902122917099e-12,0.000649088317492663,2.93819540926502e-13,0.0728843063690952,pLoF,21046111426,21,46111426,
GLT1D1,ENSG00000151948,2.64310237008785e-12,0.00109900368950511,3.77586052869693e-13,0.103432330138265,pLoF,12128853469,12,128853469,
FAM205A,ENSG00000205108,2.92251271367381e-12,0.00411742817547833,4.17501816239116e-13,0.0787360882545238,pLoF,9034723119,9,34723119,
HAO2,ENSG00000116882,3.75298150524467e-12,0.0000975846525149704,5.36140215034953e-13,0.108430448037758,pLoF,1119380647,1,119380647,
HOXC6,ENSG00000197757,1.75033070806815e-11,0.00000251245016724688,2.78229510007571e-12,0.272226524316257,pLoF,12054028432,12,54028432,
BMP8A,ENSG00000183682,1.84144197513555e-11,0.000223557054667811,2.63063139305079e-12,0.13365585708399,pLoF,1039491870,1,39491870,
SYNE1,ENSG00000131018,2.47566107091007e-11,0.00011329941581284,3.20905718629419e-11,0.0414781573472006,pLoF,6152122309,6,152122309,
LDLR,ENSG00000130164,6.18385171901439e-11,0.00141017286564693,8.83407388430628e-12,0.130569790619577,pLoF,19011089485,19,11089485,
ZBTB24,ENSG00000112365,7.16246062535314e-11,0.000143497448965801,1.18415970074556e-11,0.134723227042334,pLoF,6109465574,6,109465574,
ZNF248,ENSG00000198105,1.07839469978072e-10,5.06506435460352e-7,2.70521253082751e-11,0.225041716631449,pLoF,10037828765,10,37828765,
CATSPER1,ENSG00000175294,2.17261209023434e-10,0.00373740914679122,4.84656415363344e-11,0.0795902057905642,pLoF,11066011902,11,66011902,
ANXA2,ENSG00000182718,2.17724283047005e-10,0.0000118007892835337,1.20746267679881e-10,0.25342253747253,pLoF,15060347554,15,60347554,
MKNK2,ENSG00000099875,2.39622246533175e-10,0.0311219882116646,3.42317495047393e-11,0.0706797466629639,pLoF,19002037688,19,2037688,
CCDC168,ENSG00000175820,2.49293363729919e-10,0.00000192078104288562,1.24258959747376e-10,0.337253088682092,pLoF,13102729381,13,102729381,
SLC23A3,ENSG00000213901,3.23891469200532e-10,0.00743275633477825,5.93309267708485e-11,0.0753751233685487,pLoF,2219157415,2,219157415,
CAMK4,ENSG00000152495,3.8441516636567e-10,2.23575867819292e-8,4.72076152897233e-10,0.248142130503597,pLoF,5111224329,5,111224329,
MKS1,ENSG00000011143,4.36947700244161e-10,4.42952923118689e-7,6.04769280647111e-9,0.111800368392409,pLoF,17058200443,17,58200443,
FAM174A,ENSG00000174132,8.06156585930751e-10,1.26638330417361e-9,1.21043740586302e-8,0.248702502142551,pLoF,5100535436,5,100535436,
CYP27C1,ENSG00000186684,8.35467909208555e-10,0.010183018597374,1.19352558458365e-10,0.10230465930648,pLoF,2127187227,2,127187227,
CEP63,ENSG00000182923,9.73085167998988e-10,0.00139234141167288,8.4314623469054e-10,0.0496273984599948,pLoF,3134482766,3,134482766,
ACSF3,ENSG00000176715,1.32832338294411e-9,0.0612641086018771,4.4277446098137e-10,0.0331751019663135,pLoF,16089100579,16,89100579,
AMN,ENSG00000166126,2.94614900319062e-9,0.011780660468077,4.20878429027231e-10,0.0624673226663967,pLoF,14102922665,14,102922665,
MS4A4A,ENSG00000110079,3.14922421473796e-9,0.00783351027484824,8.93936548161728e-9,0.115344808923403,pLoF,11060280594,11,60280594,
NDST3,ENSG00000164100,4.83007622615416e-9,0.0453361774200196,1.61002540871805e-9,0.0556059047294814,pLoF,4118053814,4,118053814,
PPP1R9B,ENSG00000108819,6.30202345863751e-9,0.0000650779003924518,1.57541491956057e-9,0.39998356781348,pLoF,17050135271,17,50135271,
PPP4R4,ENSG00000119698,1.05149274089956e-8,0.000937486807861099,4.65237422142118e-9,0.0944016396890826,pLoF,14094174368,14,94174368,
TAGLN,ENSG00000149591,1.23467989752589e-8,0.117888247163026,4.11559965841965e-9,0.0958362880615043,pLoF,11117195719,11,117195719,
SLC19A2,ENSG00000117479,1.29392964722788e-8,0.000584765416938859,1.84847092461126e-9,0.159500906344631,pLoF,1169465768,1,169465768,
ANKRD62,ENSG00000181626,1.31977338284842e-8,0.000080788451186864,1.83523530372653e-7,0.109635958527289,pLoF,18012092397,18,12092397,
CEACAM6,ENSG00000086548,1.36773309344917e-8,0.0000660511906502848,1.72261583886169e-8,0.163289254878668,pLoF,19041755569,19,41755569,
CKM,ENSG00000104879,2.95003205197375e-8,0.0106089294009524,9.25390797619058e-9,0.0869726856539143,pLoF,19045302229,19,45302229,
PRKD2,ENSG00000105287,3.08549400305506e-8,0.00169652235775641,4.40784857579294e-9,0.16417834278053,pLoF,19046674424,19,46674424,
JRKL,ENSG00000183340,4.64649226121504e-8,0.00645451210808368,1.54883075373835e-8,0.108444690210983,pLoF,11096390531,11,96390531,
CCDC169,ENSG00000242715,4.85530110561072e-8,0.00020916589781228,2.44238759217197e-8,0.124026541839244,pLoF,13036227172,13,36227172,
CST5,ENSG00000170367,6.32867440675255e-8,0.000035078181973125,6.37725366958719e-8,0.216615183657678,pLoF,20023876137,20,23876137,
SMPD2,ENSG00000135587,7.44922402651227e-8,0.00000222315165432363,1.00258017443622e-7,0.139027328194716,pLoF,6109436101,6,109436101,
UQCRHL,ENSG00000233954,7.81917044445635e-8,0.0000118288800375899,6.2512525933478e-8,0.3800664767494,pLoF,1015807241,1,15807241,
ADGRF5,ENSG00000069122,1.26255900956274e-7,0.0202474257368375,4.03939206528037e-8,0.0671563104742266,pLoF,6046853960,6,46853960,
FAT1,ENSG00000083857,1.27042212527684e-7,0.0174433630959682,1.96355214310273e-8,0.047033474041811,pLoF,4186588482,4,186588482,
TCTN3,ENSG00000119977,1.44301131044244e-7,0.019708032849417,2.92761231923677e-8,0.0432061427856036,pLoF,10095664007,10,95664007,
DNAJC25,ENSG00000059769,1.53682603643013e-7,0.00909606681463426,1.82323865790607e-7,0.136608068331138,pLoF,9111631253,9,111631253,
CCNF,ENSG00000162063,2.33644089187024e-7,0.0539128335160322,6.72557538550222e-8,0.0835933080502341,pLoF,16002424523,16,2424523,
ADRB3,ENSG00000188778,2.41592716498928e-7,0.0182345750668089,8.35475510996275e-8,0.10948735128501,pLoF,8037964165,8,37964165,
TMOD1,ENSG00000136842,3.05426789748431e-7,0.0000533986348105753,2.01872128680058e-7,0.264955169747339,pLoF,9097524081,9,97524081,
AC144573.1,ENSG00000285880,3.07985109637698e-7,0.0439598656326571,1.62590928276529e-7,0.087365507246698,pLoF,8037934244,8,37934244,
GAB3,ENSG00000160219,3.69646891762443e-7,0.0000460510058626351,1.53701020688679e-7,0.23564516191045,pLoF,23154678203,X,154678203,
DNAJC25-GNG10,ENSG00000244115,3.71481467587031e-7,0.000369952775373772,1.22791560919211e-7,0.218795259940768,pLoF,9111631253,9,111631253,
IGSF1,ENSG00000147255,4.39904186744222e-7,0.00193516607827182,2.08946312918457e-7,0.114664345366302,pLoF,23131273739,X,131273739,
RFX8,ENSG00000196460,5.15341305962203e-7,0.0205603386686969,2.38536634666886e-7,0.0348906051426918,pLoF,2101397507,2,101397507,
UTP25,ENSG00000117597,5.1820404023406e-7,0.0162105323935631,1.18643907587312e-7,0.0596267350701986,pLoF,1209828015,1,209828015,
CIAO2A,ENSG00000166797,5.80513583536835e-7,6.16428619926168e-7,0.0000199133894920323,0.223847450931258,pLoF,15064071305,15,64071305,
ZNF44,ENSG00000197857,5.84453409446795e-7,9.38870016287119e-7,0.0000013001030916282,0.0942583471739483,pLoF,19012272234,19,12272234,
SLBP,ENSG00000163950,5.98815513730422e-7,0.00109883545324174,2.2564998081176e-7,0.111105341049754,pLoF,4001693574,4,1693574,
PPA1,ENSG00000180817,6.10756611396646e-7,0.00233697747116546,3.45122682987586e-7,0.0857481107362051,pLoF,10070203087,10,70203087,
NOP53,ENSG00000105373,6.4358202644943e-7,0.419492824053037,3.33367956351083e-7,0.0193365779494564,pLoF,19047740786,19,47740786,
TOPAZ1,ENSG00000173769,6.48723437635113e-7,0.0000472279927996588,0.00000125988888799444,0.0967205624058309,pLoF,3044241973,3,44241973,
TRIM62,ENSG00000116525,8.00961913127729e-7,0.0271106055286547,3.35048914945624e-7,0.0527571598981478,pLoF,1033147086,1,33147086,
TMEM143,ENSG00000161558,8.09938923040932e-7,0.017564270386503,2.17939349345109e-7,0.0541386574721948,pLoF,19048327474,19,48327474,
ATP6V1H,ENSG00000047249,9.39861389159802e-7,0.000818714157668321,2.90537977454264e-7,0.121111541315025,pLoF,8053712555,8,53712555,
OASL,ENSG00000135114,9.57490625452806e-7,0.00441747544031512,2.89120699381584e-7,0.0553308177998507,pLoF,12121016206,12,121016206,
TFB2M,ENSG00000162851,9.61648996100628e-7,0.00421097708147733,3.02348620029314e-7,0.076660224851758,pLoF,1246540947,1,246540947,
AL117348.2,ENSG00000255835,9.94917817687124e-7,0.0140094372537152,3.8929428369805e-7,0.0836192100844711,pLoF,1225886550,1,225886550,
TAAR5,ENSG00000135569,0.00000100597898089472,0.00181636834355403,6.79792207525232e-7,0.127701512473721,pLoF,6132588581,6,132588581,
H2BC5,ENSG00000158373,0.00000108741592563799,0.00000490889212900747,0.00000101631174653782,0.239421520421325,pLoF,6026156316,6,26156316,
ZNF773,ENSG00000152439,0.00000115222716845498,0.0000687965142791569,0.00000120499090217052,0.17299087131212,pLoF,19057499953,19,57499953,
ASCC3,ENSG00000112249,0.00000125261448513658,0.0302068925366361,2.27267691998989e-7,0.0355783894368338,pLoF,6100509277,6,100509277,
POLR3F,ENSG00000132664,0.00000129421342220937,0.0424356776418733,3.21781262746512e-7,0.0690833769012979,pLoF,20018465227,20,18465227,
ACTR8,ENSG00000113812,0.00000134449202249254,0.000687541503943345,5.94779036355852e-7,0.0647295919849235,pLoF,3053864705,3,53864705,
CELF6,ENSG00000140488,0.00000140082877042591,0.0367913497766089,8.18397415836003e-7,0.0772349889199421,pLoF,15072287154,15,72287154,
RALGDS,ENSG00000160271,0.00000152224493454867,0.0174577731260068,3.63753685617141e-7,0.106478475860199,pLoF,9133098506,9,133098506,
PAK4,ENSG00000130669,0.00000212102316299312,0.0108511185267059,9.86531003999147e-7,0.0690699585142604,pLoF,19039169498,19,39169498,
RPS6KA2,ENSG00000071242,0.00000225703034650859,0.0708594268005702,6.69665516039863e-7,0.0837103294456089,pLoF,6166412668,6,166412668,
GTF2A1L,ENSG00000242441,0.00000244123805415164,0.210522663409642,6.91016181164628e-7,0.0361897398411887,pLoF,2048617768,2,48617768,
CLP1,ENSG00000172409,0.00000246208001930537,0.00000246296882966401,0.000150758589158695,0.170596310159147,pLoF,11057659382,11,57659382,
GPX7,ENSG00000116157,0.00000251567921760731,0.0000463971107897976,0.00000173834305461362,0.113310801926437,pLoF,1052602350,1,52602350,
NANOS1,ENSG00000188613,0.0000027551841610407,0.168311593648306,9.83679979027485e-7,0.0468415903249081,pLoF,10119029730,10,119029730,
AKR1C1,ENSG00000187134,0.00000280263665086711,0.00179324808810288,0.00000106172302349883,0.0783211532472065,pLoF,10004963371,10,4963371,
SCO1,ENSG00000133028,0.00000285520909382164,0.00000764581462342484,0.00000779603083356228,0.139743851608598,pLoF,17010681032,17,10681032,
NUDT2,ENSG00000164978,0.00000315002601947167,0.0000175157377260149,0.00000295371479130946,0.0832542978053948,pLoF,9034338960,9,34338960,
MAP6,ENSG00000171533,0.00000328263347448843,0.0000612310792819093,0.00000340357718264794,0.131635996384394,pLoF,11075586975,11,75586975,
AATF,ENSG00000275700,0.00000419895821290872,0.0000391776515050735,0.000011883409973823,0.0827505078986258,pLoF,17036949059,17,36949059,
ZFAND2B,ENSG00000158552,0.0000045028250972301,0.52642276266314,0.00000150336048143629,0.0177573901207082,pLoF,2219206891,2,219206891,
AOC1,ENSG00000002726,0.00000476618220413005,0.053742323748726,0.00000158956461959736,0.0422254747465948,pLoF,7150856335,7,150856335,
MTR,ENSG00000116984,0.00000486667516486072,0.0828591063581892,0.00000149569227936297,0.0330667205236817,pLoF,1236795291,1,236795291,
CASP9,ENSG00000132906,0.00000515975215675812,0.00575461432887281,0.00000183016184607254,0.0732042922094235,pLoF,1015487224,1,15487224,
TNRC6A,ENSG00000090905,0.00000569507189296381,0.000473934627540862,0.00000524956739134108,0.107269315210467,pLoF,16024729718,16,24729718,
TRADD,ENSG00000102871,0.00000588617932040236,0.000267703047460266,0.00000396175516670372,0.223651871218393,pLoF,16067149187,16,67149187,
GOLGA6L9,ENSG00000197978,0.00000630250168165425,0.00331544155182806,0.00000235207630994161,0.0714200149773103,pLoF,15082431742,15,82431742,
RTL4,ENSG00000187823,0.0000064908776178374,0.000492268024198772,0.00000643778675435414,0.112522490898243,pLoF,23112454684,X,112454684,
ACBD4,ENSG00000181513,0.00000674317663473811,0.109279452025874,0.0000021870103770194,0.0419037769326599,pLoF,17045132123,17,45132123,
GLIS2,ENSG00000126603,0.00000766304184363076,0.000239275052033805,0.00000736524581956832,0.184158830211785,pLoF,16004332184,16,4332184,
MOCS1,ENSG00000124615,0.00000770529232485551,0.113996178799586,0.00000267807966103373,0.0433750589299528,pLoF,6039899971,6,39899971,
ADAM17,ENSG00000151694,0.00000783391130831923,0.0020367328555797,0.00000648442814021877,0.0962470202884967,pLoF,2009484394,2,9484394,
USP18,ENSG00000184979,0.00000816396802505448,0.0280293349866325,0.00000354819405601337,0.0721246325962913,pLoF,22018157548,22,18157548,
EFHC1,ENSG00000096093,0.00000905129767025947,0.0911178539471815,0.0000030660278843575,0.0261316117491401,pLoF,6052420312,6,52420312,
DOCK10,ENSG00000135905,0.00000935486304176614,0.0073611732979012,0.00000340356464012537,0.0552252616015524,pLoF,2224765687,2,224765687,
UMOD,ENSG00000169344,0.00000938696409169548,0.0362885755986413,0.00000459882222214603,0.0376917062818743,pLoF,16020333242,16,20333242,
POLR2D,ENSG00000144231,0.00000953666062242231,0.000311060942420616,0.00000839276393582722,0.197895862785038,pLoF,2127848080,2,127848080,
MINAR1,ENSG00000169330,0.0000115947271435157,0.0455850174315608,0.00000391165975954788,0.0434033974480887,pLoF,15079456062,15,79456062,
FOXRED2,ENSG00000100350,0.0000138633685312639,0.560905203126077,0.00000593466277321042,0.0114302671797069,pLoF,22036489914,22,36489914,
C3orf18,ENSG00000088543,0.0000138687951772188,,,,pLoF,3050558609,3,50558609,
XPA,ENSG00000136936,0.0000146788541497411,0.00259813918569662,0.00000822533591859909,0.0718606114866859,pLoF,9097671063,9,97671063,
C18orf63,ENSG00000206043,0.0000149955891075582,0.0073202671333964,0.00000875882028228414,0.0578080530747581,pLoF,18074317799,18,74317799,
LYPLAL1,ENSG00000143353,0.0000152167155018645,0.00660047148460852,0.00000611587625543031,0.0860997682733019,pLoF,1219173750,1,219173750,
B3GNTL1,ENSG00000175711,0.0000154151276640091,0.143568313074583,0.00000549209157829633,0.0507375347620885,pLoF,17082939308,17,82939308,
UBXN8,ENSG00000104691,0.000015799756573176,0.0000700161193047943,0.0000159660462168976,0.0249963031540662,pLoF,8030744111,8,30744111,
RPS6KL1,ENSG00000198208,0.0000177243004966243,0.00112315066567326,0.0000157609064113107,0.0682180839338028,pLoF,14074899875,14,74899875,
MXRA5,ENSG00000101825,0.0000189322057229102,0.000701189628103061,0.0000125156958438177,0.103987941208427,pLoF,23003309661,X,3309661,
NEMF,ENSG00000165525,0.0000189637193199754,0.0202795636395494,0.0000077021151680956,0.0594270591583568,pLoF,14049777843,14,49777843,
TECRL,ENSG00000205678,0.0000203011461329394,0.0112888739629122,0.00000826648452667555,0.0554531064638472,pLoF,4064276986,4,64276986,
SECISBP2,ENSG00000187742,0.0000205791728561389,0.280443162459225,0.00000680799581243008,0.0210746928703719,pLoF,9089315106,9,89315106,
CCDC137,ENSG00000185298,0.0000214393604501817,0.00432691538121133,0.0000164192728816515,0.0774553866470116,pLoF,17081665092,17,81665092,
ITPKB,ENSG00000143772,0.0000215584434437588,0.00012928387484834,0.0000190971540191542,0.332068569468165,pLoF,1226634770,1,226634770,
USP53,ENSG00000145390,0.0000217042477476115,0.00299837045974916,0.0000114098241001948,0.067691735901207,pLoF,4119239665,4,119239665,
NSUN7,ENSG00000179299,0.0000224866518083733,0.0432889549201223,0.00001284710415006,0.0747851918010358,pLoF,4040750593,4,40750593,
TERF2IP,ENSG00000166848,0.0000228576914282907,0.000100413594407045,0.0000494233997105908,0.091782920580107,pLoF,16075644209,16,75644209,
PAQR7,ENSG00000182749,0.0000231750062411606,0.0000162468317325137,0.000248692993926047,0.119958883726392,pLoF,1025859191,1,25859191,
ABCC8,ENSG00000006071,0.0000239161381667685,0.0240808733326401,0.0000075307885111231,0.047177513406597,pLoF,11017387500,11,17387500,
SLC22A14,ENSG00000144671,0.00002552790984367,0.0124042898277914,0.0000145526516150962,0.0591105780475478,pLoF,3038305942,3,38305942,
SYTL5,ENSG00000147041,0.0000260997415634234,0.000640315719609208,0.0000204489458061063,0.100181228170175,pLoF,23038033890,X,38033890,
CDH24,ENSG00000139880,0.0000268294876977215,0.0890478537443465,0.00000991878786038569,0.0334376882080083,pLoF,14023042148,14,23042148,
MAPK14,ENSG00000112062,0.0000278174370887951,0.0250136949170496,0.0000117103465584467,0.146922496908451,pLoF,6036028117,6,36028117,
SUSD4,ENSG00000143502,0.0000290159569563686,0.169066097734143,0.0000189186573745781,0.0486726729060133,pLoF,1223222103,1,223222103,
GOT1,ENSG00000120053,0.0000291203033755405,0.0719810674127007,0.0000114078110318161,0.0834244243466603,pLoF,10099397469,10,99397469,
ITPR2,ENSG00000123104,0.000030813037290911,0.134511595235343,0.0000103131643129917,0.025482211557485,pLoF,12026339342,12,26339342,
SMTNL2,ENSG00000188176,0.0000318631438120942,0.00203112486728507,0.0000212235174973374,0.0978064859967666,pLoF,17004584481,17,4584481,
CDKL1,ENSG00000100490,0.0000331695296013068,0.00753424184536566,0.0000184427550707911,0.0597262548855141,pLoF,14050325500,14,50325500,
CEACAM19,ENSG00000186567,0.0000342639038691805,0.0109986172872907,0.0000167896231384468,0.0573472359466712,pLoF,19044671859,19,44671859,
BCL9,ENSG00000116128,0.0000359959252301811,0.080939213691781,0.0000154484108951802,0.040156764219967,pLoF,1147611763,1,147611763,
CORIN,ENSG00000145244,0.0000362365792956343,0.559491133108782,0.0000124008028578038,-0.00911576091528354,pLoF,4047591005,4,47591005,
PNLIPRP1,ENSG00000187021,0.0000395183696922929,0.00726096836262591,0.0000194721417106081,0.0364665745442122,pLoF,10116591082,10,116591082,
MTERF2,ENSG00000120832,0.000040533645562113,0.253115127430741,0.00002174948056477,0.0355793927477868,pLoF,12106977545,12,106977545,
LCP2,ENSG00000043462,0.0000421278501921973,0.0000801207384959479,0.0000907339493467774,0.137102336580673,pLoF,5170245889,5,170245889,
ACTR1A,ENSG00000138107,0.000043984646225681,0.000855212460067256,0.0000216138668440724,0.33401814906543,pLoF,10102475621,10,102475621,
BPIFA3,ENSG00000131059,0.000044839643184913,0.00485854387938423,0.0000215934367842063,0.0632140462753501,pLoF,20033217418,20,33217418,
METTL4,ENSG00000101574,0.0000467144764995098,0.201261931359638,0.0000228569552042091,0.0218882492322849,pLoF,18002538908,18,2538908,
HOXD3,ENSG00000128652,0.0000480110192857541,0.00687000473425192,0.0000286911866570483,0.209798965574871,pLoF,2176168967,2,176168967,
FGF2,ENSG00000138685,0.0000495184123229242,0.00645245858411636,0.0000312142221920997,0.0849723783165785,pLoF,4122826354,4,122826354,
MFSD5,ENSG00000182544,0.0000520214888368731,0.00171586892809006,0.0000281411168039369,0.111073353349824,pLoF,12053251641,12,53251641,
SLC46A2,ENSG00000119457,0.000054680659511197,0.0368915023611819,0.0000290751197529193,0.0471957716498256,pLoF,9112879695,9,112879695,
MLKL,ENSG00000168404,0.0000570372944933561,0.0000634581426630643,0.000061645419480616,0.022832498582581,pLoF,16074668256,16,74668256,
E2F8,ENSG00000129173,0.0000582724123371348,0.0263725935468256,0.0000466022219768325,0.0580938374825383,pLoF,11019224576,11,19224576,
GPR119,ENSG00000147262,0.0000588894534064854,0.0000908441921072534,0.0000796550688917375,0.101339789477007,pLoF,23130384386,X,130384386,
