Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CLASRP,ENSG00000104859,0.00027694046136062,0.158275731240477,0.000100401260816785,0.0481065347823056,pLoF,19045034208,19,45034208,
PCDHGB5,ENSG00000276547,0.000285591585947653,0.0118612984817833,0.000143360215328237,-0.0318157390100369,pLoF,5141393129,5,141393129,
PLEKHG2,ENSG00000090924,0.000294463890917029,0.0135876621237364,0.000166770035480157,0.0652555936936441,pLoF,19039407670,19,39407670,
GXYLT2,ENSG00000172986,0.000319209066542259,0.0372122154996408,0.000158017897093687,0.0559712173877511,pLoF,3072884450,3,72884450,
AP002748.5,ENSG00000256349,0.000319854890172722,0.167418207658795,0.000119496008809672,0.0440402054918262,pLoF,11066504495,11,66504495,
SPC25,ENSG00000152253,0.000323909230054653,0.00529454034807375,0.000272058930549823,0.0796963704534979,pLoF,2168871343,2,168871343,
ADIRF,ENSG00000148671,0.000328927563475578,0.028173779996445,0.000195619862342511,0.0991416621533316,pLoF,10086968445,10,86968445,
EMC8,ENSG00000131148,0.000341879697757563,0.024539351574599,0.000193036294972471,0.2484737157537,pLoF,16085779627,16,85779627,
ADCY3,ENSG00000138031,0.000364901717834987,0.00233885785293397,0.000342978898732138,0.0659923660043137,pLoF,2024814391,2,24814391,
TFB2M,ENSG00000162851,0.000369536643116342,0.485636266672078,0.000171172399360042,0.0167638585712244,pLoF,1246540947,1,246540947,
WHAMM,ENSG00000156232,0.000370961564816086,0.296134021814799,0.000191483546257754,0.0142036031033981,pLoF,15082809631,15,82809631,
MCPH1,ENSG00000147316,0.000382730669817422,0.73610286864295,0.00017792059746613,0.00367541765409884,pLoF,8006406577,8,6406577,
MVB12B,ENSG00000196814,0.000384345238562789,0.000400006024077637,0.000539203001213018,0.13446958134531,pLoF,9126327175,9,126327175,
H2BC4,ENSG00000180596,0.000388128943692223,0.000362055006620121,0.00263639199094357,0.19715189918913,pLoF,6026123368,6,26123368,
BBS1,ENSG00000174483,0.000395393935968213,0.186360533040789,0.000154673380117099,0.041303623822124,pLoF,11066508965,11,66508965,
PYROXD2,ENSG00000119943,0.000409381451990765,0.000226579444831843,0.00531128778910328,0.0490079724169133,pLoF,10098383740,10,98383740,
SRSF8,ENSG00000263465,0.000410763582523566,0.00415930617007154,0.000367198331808205,0.0935314728831196,pLoF,11095067197,11,95067197,
UBIAD1,ENSG00000120942,0.000415678450863988,0.000184200726463857,0.00401081350537968,0.261439230998885,pLoF,1011273423,1,11273423,
PRUNE1,ENSG00000143363,0.000445564803311149,0.876181416047032,0.00025312583603343,0.00584160164158354,pLoF,1151005981,1,151005981,
BAD,ENSG00000002330,0.000465315374545194,0.00748259351430935,0.000254339016955374,0.115945616017788,pLoF,11064264874,11,64264874,
FAM219B,ENSG00000178761,0.000474233620262221,0.0789530131332126,0.000229258126652088,0.0827726575555988,pLoF,15074896053,15,74896053,
HCN1,ENSG00000164588,0.000493452230817426,0.0024792678928629,0.000288403694643224,0.273049662888041,pLoF,5045261822,5,45261822,
NRM,ENSG00000137404,0.00049406085514947,0.000922559364113562,0.000533039692944826,0.125660607166694,pLoF,6030684319,6,30684319,
DDR2,ENSG00000162733,0.000497035099355614,0.000996826753867142,0.000610561650196462,0.210106555973514,pLoF,1162718970,1,162718970,
FAM133A,ENSG00000179083,0.000526930666730041,0.217938204670877,0.000255266616453032,0.0533178232565422,pLoF,23093671655,X,93671655,
TEAD2,ENSG00000074219,0.00053489980938759,0.0915214290582586,0.000254970478481775,0.0445859398125554,pLoF,19049335598,19,49335598,
TRMT61A,ENSG00000166166,0.000548694523999638,0.000337331733316182,0.0128035132422999,-0.125365878711789,pLoF,14103529888,14,103529888,
MUC2,ENSG00000198788,0.000553812028011191,0.0852780794769454,0.000258719473812397,0.0310906456560361,pLoF,11001074834,11,1074834,
CCNY,ENSG00000108100,0.000573027023481942,0.00559819965573038,0.000298995533626334,0.249981877497807,pLoF,10035336957,10,35336957,
TMEM247,ENSG00000284701,0.000580866949341896,0.000264833702978695,0.0289535905516152,-0.14746312679445,pLoF,2046479530,2,46479530,
NPTXR,ENSG00000221890,0.000594671140529135,0.339253871380066,0.000258024975702043,0.0608547572962284,pLoF,22038822542,22,38822542,
SEPTIN10,ENSG00000186522,0.000676739673102666,0.00231939170266093,0.000641329269694069,-0.0388453030230111,pLoF,2109544079,2,109544079,
SLC7A4,ENSG00000099960,0.000678352532244464,0.0502925213679863,0.000364378231635376,0.0490265053920808,pLoF,22021025753,22,21025753,
ABCA1,ENSG00000165029,0.000693114650074489,0.005557264650903,0.000597902848877063,0.0490015494606782,pLoF,9104784208,9,104784208,
TRIM49B,ENSG00000182053,0.000699947883132213,0.00635301092455287,0.00050758850531063,0.0871606400198504,pLoF,11049031447,11,49031447,
COPS7A,ENSG00000111652,0.00072289936378378,0.00328573751286454,0.000625424785947848,0.132690898926426,pLoF,12006724558,12,6724558,
CACNB4,ENSG00000182389,0.000723525407013592,0.0178110118191095,0.000364064738020309,0.111615236497948,pLoF,2151828041,2,151828041,
MORC1,ENSG00000114487,0.0007382212321283,0.000681479904805493,0.00147010632267741,-0.117357101070796,pLoF,3108953534,3,108953534,
COL6A2,ENSG00000142173,0.000741302723718418,0.663666376631272,0.000327745435964477,0.00833152172435354,pLoF,21046111426,21,46111426,
TMIGD2,ENSG00000167664,0.000742675316379837,0.0150230835349409,0.000356741080719258,0.0922367518544596,pLoF,19004288129,19,4288129,
TK2,ENSG00000166548,0.000744962414774064,0.342693826922799,0.000362828897539247,0.0237376983236255,pLoF,16066511901,16,66511901,
TNRC6A,ENSG00000090905,0.000749304249878957,0.000573811400818025,0.00790875963752291,0.0952185128561336,pLoF,16024729718,16,24729718,
GPR137,ENSG00000173264,0.000764096470141529,0.000719818016525098,0.00728981670396123,0.0578036455908232,pLoF,11064284081,11,64284081,
CCDC169,ENSG00000242715,0.000817299614375822,0.0227341598782071,0.000414421101525786,0.0686483346475741,pLoF,13036227172,13,36227172,
AEBP2,ENSG00000139154,0.000837771490293737,0.00050915150073394,0.0011526249165108,0.384214533648831,pLoF,12019439666,12,19439666,
STOML2,ENSG00000165283,0.000852472672825066,0.0994819325286804,0.000455074538276534,0.0972567861341921,pLoF,9035094925,9,35094925,
ZW10,ENSG00000086827,0.000853281065932965,0.178172311572584,0.000597883565935153,0.0420487321698405,pLoF,11113733581,11,113733581,
BCAP31,ENSG00000185825,0.000871165368260608,,,,pLoF,23153700884,X,153700884,
THUMPD3,ENSG00000134077,0.000872974953647132,0.0244859293332131,0.000636276983038586,0.0339861206806414,pLoF,3009364948,3,9364948,
H2BC6,ENSG00000274290,0.000874727696363875,0.000836135609534772,0.00330992865686119,-0.026556073881576,pLoF,6026183652,6,26183652,
PRKAA2,ENSG00000162409,0.000884613278689605,0.00158717924537211,0.00105049130169499,0.0903357713873803,pLoF,1056645284,1,56645284,
SLC38A10,ENSG00000157637,0.000894688916670328,0.000569392366239541,0.0893066152091628,-0.054292552349039,pLoF,17081240869,17,81240869,
ELP4,ENSG00000109911,0.000921116344228978,0.0621827136891142,0.00054146794555554,0.0434881060754806,pLoF,11031509698,11,31509698,
GLB1L2,ENSG00000149328,0.000924832258890618,0.000584252318418854,0.00997971346671445,0.0605831856461831,pLoF,11134332017,11,134332017,
PTGFR,ENSG00000122420,0.000938682355313025,0.317181049833049,0.000429240149304011,0.0697796759452272,pLoF,1078492675,1,78492675,
AMY1A,ENSG00000237763,0.000938751772690982,0.0595993534045646,0.000797714445790798,0.0524244345076392,pLoF,1103660374,1,103660374,
SEC24D,ENSG00000150961,0.000942376696593472,0.00259499220409665,0.00208749669433639,0.0653391762635596,pLoF,4118723435,4,118723435,
PIWIL4,ENSG00000134627,0.00094587769970722,0.0489051405071104,0.000600810611290692,0.0615595576340973,pLoF,11094567431,11,94567431,
PMP2,ENSG00000147588,0.000950473468525392,0.000724706815623866,0.0136271692213019,0.236155453393148,pLoF,8081443370,8,81443370,
ISG20,ENSG00000172183,0.000952798407979794,0.000586975528157785,0.00969421452932773,0.220050029059872,pLoF,15088639310,15,88639310,
ORC4,ENSG00000115947,0.000981195285132963,0.0164658647397973,0.000546269161945112,0.0585827396036108,pLoF,2147925948,2,147925948,
TMEM86A,ENSG00000151117,0.000984736945886633,0.00814758980665786,0.00054495788147646,0.156700739554157,pLoF,11018700809,11,18700809,
FPGS,ENSG00000136877,0.00100745748824793,0.231443527814808,0.000508571603394126,0.0303283313036923,pLoF,9127802827,9,127802827,
CCL21,ENSG00000137077,0.00101503887821985,0.000902188413571703,0.0120095900629751,-0.0903558414004427,pLoF,9034709294,9,34709294,
DST,ENSG00000151914,0.001027503090548,0.765855150368394,0.00040584953560252,0.0066291441053307,pLoF,6056458898,6,56458898,
HACD1,ENSG00000165996,0.00110889685070259,0.12649862825954,0.000612424962866176,0.0597078953460336,pLoF,10017590325,10,17590325,
CEMIP,ENSG00000103888,0.00114650088628343,0.346304645520447,0.000515891135272617,0.023864179214293,pLoF,15080873817,15,80873817,
SEPHS2,ENSG00000179918,0.00115036167941596,0.29939913356874,0.000603909716894391,0.04053116523225,pLoF,16030444288,16,30444288,
THAP10,ENSG00000129028,0.00115984114479795,0.0542489247467643,0.00097195223594515,0.0690546061115672,pLoF,15070882410,15,70882410,
CRB2,ENSG00000148204,0.00117369449356208,0.00313195404281208,0.00102199193571295,-0.0215348962859199,pLoF,9123356206,9,123356206,
CYP4X1,ENSG00000186377,0.00121182509743212,0.0252214491007092,0.000794705195166445,0.0454730005906755,pLoF,1047023458,1,47023458,
ABCB1,ENSG00000085563,0.00121589820027945,0.331848492792701,0.000560922568078048,0.0339423769735642,pLoF,7087504135,7,87504135,
MMP14,ENSG00000157227,0.00122883968963849,0.00172099962553829,0.000849754781857559,0.346535581733379,pLoF,14022833384,14,22833384,
COL19A1,ENSG00000082293,0.00123564500887541,0.752622884535417,0.000558010642796813,0.0109004407777448,pLoF,6069879512,6,69879512,
CALR,ENSG00000179218,0.00124013988208249,0.00074715441220885,0.0155704381169006,0.124347697222896,pLoF,19012933612,19,12933612,
DERL1,ENSG00000136986,0.00126567790464149,0.264115861343845,0.000589503397880331,-0.0525646948485901,pLoF,8123015332,8,123015332,
THBS1,ENSG00000137801,0.00129216484964378,0.00263915413736548,0.00244393075195715,0.10041445018396,pLoF,15039581793,15,39581793,
SMARCD3,ENSG00000082014,0.00129526891094756,0.0392468433336323,0.000616328159154356,0.0971682083580848,pLoF,7151233781,7,151233781,
MUCL1,ENSG00000172551,0.00130908325728352,0.0100331092886846,0.00114742208099616,0.0365099050712813,pLoF,12054854526,12,54854526,
CDKL1,ENSG00000100490,0.0013137506060813,0.0322380612532185,0.000719686876912373,0.0436489023456393,pLoF,14050325500,14,50325500,
MARCHF8,ENSG00000165406,0.00131404810964764,0.0124976638409928,0.000924754917946302,0.0402672255030645,pLoF,10045458162,10,45458162,
ANKRD12,ENSG00000101745,0.00137902369915199,0.101338595601883,0.000611548330885281,-0.0333586278116175,pLoF,18009134138,18,9134138,
ANGPTL7,ENSG00000171819,0.00138409072664591,0.00156917090212672,0.00174284563765692,-0.0565641128159985,pLoF,1011189477,1,11189477,
KDM8,ENSG00000155666,0.00139862355558584,0.594923936956503,0.000647854220591659,0.017264321303149,pLoF,16027204022,16,27204022,
RBAK,ENSG00000146587,0.00149176485568403,0.023919802192244,0.000935005331430094,0.0706355667085111,pLoF,7005048015,7,5048015,
MDH2,ENSG00000146701,0.00149546634743392,0.00165191434087331,0.00185063098120664,0.0737288097029798,pLoF,7076047830,7,76047830,
YAP1,ENSG00000137693,0.00153756504108227,0.065713659006982,0.000808241196018633,0.0643686078013303,pLoF,11102110737,11,102110737,
ERCC2,ENSG00000104884,0.00156604127892035,0.0288473191051982,0.00085611222397608,0.0247402079528459,pLoF,19045345416,19,45345416,
SH3PXD2A,ENSG00000107957,0.00156737366458382,0.127905388408368,0.00100948146744317,0.0576786400565187,pLoF,10103589415,10,103589415,
NEIL2,ENSG00000154328,0.00157354296515722,0.0959193613288697,0.000812537009329262,0.0475126468823947,pLoF,8011771343,8,11771343,
BCO2,ENSG00000197580,0.0015752842999438,0.40989350289925,0.000816863239840093,-0.0157323729754411,pLoF,11112170513,11,112170513,
SEMA3G,ENSG00000010319,0.00157835463363543,0.162679015884943,0.000975035490804688,0.0242042407934943,pLoF,3052435523,3,52435523,
CHI3L2,ENSG00000064886,0.00158674014191851,0.280341042604298,0.00102350825876041,-0.0247592668094297,pLoF,1111195796,1,111195796,
ATP8A2,ENSG00000132932,0.00158790212627324,0.624245952161515,0.000894722547807092,0.0120441131797074,pLoF,13025372142,13,25372142,
HOXB8,ENSG00000120068,0.00159857549747866,0.00172310827920419,0.00150240112214728,0.282675008380599,pLoF,17048607791,17,48607791,
