Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
EMC8,ENSG00000131148,9.39912747632832e-9,0.000488936932855233,3.42726599128312e-9,0.392044625021024,pLoF,16085779627,16,85779627,
VPS39,ENSG00000166887,2.80938576846523e-8,0.0223274993374346,1.86214269931032e-8,0.0653012015481855,pLoF,15042156378,15,42156378,
TENT5B,ENSG00000158246,1.3583028102282e-7,0.000260406091713627,7.73569994727552e-8,0.167631786937567,pLoF,1027005820,1,27005820,
IL4,ENSG00000113520,1.53154083193385e-7,0.0000401061914887535,6.94888511176828e-8,0.461924091195363,pLoF,5132673991,5,132673991,
ZNF441,ENSG00000197044,1.54971887906235e-7,0.0192012495840812,5.16572959687451e-8,0.0776628663730841,pLoF,19011767061,19,11767061,
CSPP1,ENSG00000104218,1.60722583575357e-7,0.195910051979728,3.26096361025208e-8,0.0160478018622242,pLoF,8067059370,8,67059370,
GNL3,ENSG00000163938,1.6167597682859e-7,0.000199965919076783,1.16361245083851e-7,0.0723158387245499,pLoF,3052681652,3,52681652,
LZTFL1,ENSG00000163818,2.17725396822743e-7,0.0000372409847291255,1.77293474901141e-7,0.267698102482708,pLoF,3045826249,3,45826249,
FGG,ENSG00000171557,2.54981937675147e-7,0.000235278871661526,3.23739250185362e-7,0.194940565516154,pLoF,4154604271,4,154604271,
OR9Q1,ENSG00000186509,3.33147776254705e-7,0.000204912427954396,4.04453811109207e-7,0.197209876761674,pLoF,11058030929,11,58030929,
UTP25,ENSG00000117597,3.74787657575482e-7,0.0610884519145232,7.53881099768705e-8,0.0425567731075534,pLoF,1209828015,1,209828015,
HAO2,ENSG00000116882,4.91445456884954e-7,0.0134756086327398,3.5054398106471e-7,0.0630191159934719,pLoF,1119380647,1,119380647,
TNRC6A,ENSG00000090905,6.41353221975116e-7,0.00000267225475858446,5.83792235220315e-7,0.132118295622503,pLoF,16024729718,16,24729718,
C3orf18,ENSG00000088543,6.63206272955605e-7,,,,pLoF,3050558609,3,50558609,
ATP6V1H,ENSG00000047249,7.83790594649503e-7,0.000212938719790556,2.640769475315e-7,0.122824961750146,pLoF,8053712555,8,53712555,
PNISR,ENSG00000132424,8.32704873388046e-7,0.0700567211396081,5.86970082983029e-7,0.101813588744942,pLoF,6099394020,6,99394020,
CREG1,ENSG00000143162,8.82721837069944e-7,0.000784362477540101,4.73099599496152e-7,0.119476251957509,pLoF,1167542219,1,167542219,
FZD8,ENSG00000177283,8.8956933574913e-7,0.00498660792098482,2.98783155772142e-7,0.0715486054885263,pLoF,10035639323,10,35639323,
ZBTB17,ENSG00000116809,9.00973277762063e-7,0.0000904092019587965,4.9324317841215e-7,0.278373318751695,pLoF,1015937030,1,15937030,
SLC18A2,ENSG00000165646,9.45311294686668e-7,0.0174391848814468,2.36963730193551e-7,0.0976113104902418,pLoF,10117241569,10,117241569,
CST5,ENSG00000170367,0.00000111620788734168,0.00020376702428615,9.74593330593798e-7,0.178194024594776,pLoF,20023876137,20,23876137,
GMCL1,ENSG00000087338,0.00000130997732139537,0.000160122605917801,2.76805842358563e-7,0.15502162455405,pLoF,2069825396,2,69825396,
ZMYM1,ENSG00000197056,0.00000136731436140014,0.00861327617293228,3.84731180358422e-7,0.120625221703758,pLoF,1035030468,1,35030468,
B3GNTL1,ENSG00000175711,0.00000139072407934204,0.135398285893171,3.24132022999635e-7,0.0474471957574668,pLoF,17082939308,17,82939308,
GRXCR1,ENSG00000215203,0.00000146595302619179,0.0000399460311969468,0.00000135184892435802,0.128235019230656,pLoF,4042893181,4,42893181,
HSPA4L,ENSG00000164070,0.00000147839840847208,0.0257888454459758,3.13131267359879e-7,0.0739332919238004,pLoF,4127782500,4,127782500,
POLR3F,ENSG00000132664,0.00000153798472546374,0.0959433901758966,4.03601564835654e-7,0.0519392848493968,pLoF,20018465227,20,18465227,
CRYBA1,ENSG00000108255,0.00000164917009826127,0.0190561915855103,4.5339060761318e-7,0.0605155739183449,pLoF,17029246783,17,29246783,
TMOD1,ENSG00000136842,0.0000016611542454914,0.0000516526551206375,0.00000146563888814288,0.243254658525988,pLoF,9097524081,9,97524081,
VTA1,ENSG00000009844,0.00000190441180814016,0.0993014403065493,4.10701310071815e-7,0.0677324062051065,pLoF,6142147208,6,142147208,
TMEM174,ENSG00000164325,0.00000190591518833827,0.0239759082573121,8.81886180303937e-7,0.253680901679766,pLoF,5073173145,5,73173145,
FRAS1,ENSG00000138759,0.00000237093711508152,0.0000135255871737128,0.0000249275493282575,0.0494019459802252,pLoF,4078057933,4,78057933,
OR2L2,ENSG00000203663,0.00000249044422886992,,,,pLoF,1248038230,1,248038230,
MFSD5,ENSG00000182544,0.00000333539966446139,0.0000595584785944014,0.00000227545270736762,0.130312150824166,pLoF,12053251641,12,53251641,
PLXNB2,ENSG00000196576,0.00000379277989781546,0.000293710586628082,0.00000239174738014825,0.094706005377129,pLoF,22050270143,22,50270143,
ITPKB,ENSG00000143772,0.00000461172489063522,0.00040028405653425,0.00000318086701089904,0.281320289191339,pLoF,1226634770,1,226634770,
SORCS2,ENSG00000184985,0.00000481527829154782,0.00714719694860444,0.00000163707113320921,0.0660909035559328,pLoF,4007192513,4,7192513,
NIPAL1,ENSG00000163293,0.00000518196427012896,0.00242539126842045,0.00000230887999819185,0.170433678861364,pLoF,4048016753,4,48016753,
PDZD8,ENSG00000165650,0.00000568976315928893,0.129532694352076,0.00000155200888418694,0.0803198769333711,pLoF,10117277153,10,117277153,
SDR9C7,ENSG00000170426,0.00000581514120090443,0.0320223348610921,0.00000390125313420864,0.107774946957716,pLoF,12056923773,12,56923773,
ZNF512,ENSG00000243943,0.00000631214759261312,0.00207833581094874,0.00000310923871904567,0.199879887945875,pLoF,2027578054,2,27578054,
EPS15L1,ENSG00000127527,0.00000709798488218727,0.00132179028464907,0.00000269752842008142,0.180856272094149,pLoF,19016355584,19,16355584,
PLCD3,ENSG00000161714,0.00000831835524273128,0.236503506956695,0.00000323929131318401,0.0261042556458009,pLoF,17045103962,17,45103962,
FOXRED2,ENSG00000100350,0.00000845634608948043,0.392733027713666,0.00000370042095765299,0.0154621303421367,pLoF,22036489914,22,36489914,
FAP,ENSG00000078098,0.0000093355414109153,0.235370990255075,0.00000267590390756745,0.0256837104228147,pLoF,2162170939,2,162170939,
MS4A4A,ENSG00000110079,0.0000097493760824463,0.0512967192357302,0.00000652785765287156,0.0774577356613726,pLoF,11060280594,11,60280594,
HOXC6,ENSG00000197757,0.00000976133734764684,0.00044400945319889,0.00000467190189978872,0.186182731707449,pLoF,12054028432,12,54028432,
GPR119,ENSG00000147262,0.0000126206481065871,0.000023764675507465,0.0000157519969269382,0.102129617077952,pLoF,23130384386,X,130384386,
FBXO11,ENSG00000138081,0.0000134619923719581,,,,pLoF,2047803314,2,47803314,
C18orf63,ENSG00000206043,0.0000176680756462932,0.000104833669726467,0.0000515597341872454,0.0766600036736581,pLoF,18074317799,18,74317799,
NAALAD2,ENSG00000077616,0.0000213561375594917,0.153257150816737,0.0000075397123781018,0.0281745080072624,pLoF,11090134685,11,90134685,
HR,ENSG00000168453,0.0000217244881385303,0.853542312267495,0.00000606213483012041,0.00473851380269549,pLoF,8022115640,8,22115640,
SMTNL2,ENSG00000188176,0.000021860906154858,0.00253785123959016,0.0000128493921001116,0.0876833531200774,pLoF,17004584481,17,4584481,
BCL2L12,ENSG00000126453,0.0000229715805472042,0.00052388979954765,0.0000212334384608326,0.04413198525603,pLoF,19049660614,19,49660614,
USO1,ENSG00000138768,0.0000257313565420469,0.0291055866223298,0.0000100826822967415,0.115639654449045,pLoF,4075724733,4,75724733,
JRKL,ENSG00000183340,0.0000265645824515381,0.0212725145414882,0.0000136853064980347,0.084031025756518,pLoF,11096390531,11,96390531,
IFI35,ENSG00000068079,0.000030496320517992,0.0000736789870389165,0.0000667228524289243,0.066384467179712,pLoF,17043002646,17,43002646,
CNTN3,ENSG00000113805,0.0000306681003406917,0.125184012422089,0.00000918602908761557,0.0519835601297677,pLoF,3074264371,3,74264371,
NPR1,ENSG00000169418,0.0000355139827126205,0.0000952691790432336,0.000156805795710424,0.0838244064693657,pLoF,1153678980,1,153678980,
MUCL3,ENSG00000168631,0.0000361162674018534,0.00277734648630168,0.0000205699114286251,0.0444541637907721,pLoF,6030940905,6,30940905,
DHRS13,ENSG00000167536,0.0000371828203117319,0.0529999692510512,0.0000161603075621297,0.0486732120950069,pLoF,17028897440,17,28897440,
ZBTB26,ENSG00000171448,0.0000379044482398117,0.00178975589034236,0.0000199501901637644,0.351246001788365,pLoF,9122910723,9,122910723,
THBS1,ENSG00000137801,0.00003967442667141,0.000330289075554435,0.0000520740042444512,0.12199181316775,pLoF,15039581793,15,39581793,
VWA3A,ENSG00000175267,0.0000400255005390537,0.00679091057323977,0.0000245592110323933,0.0387543881505373,pLoF,16022092519,16,22092519,
NR1H3,ENSG00000025434,0.0000489393577359776,0.0159117584766505,0.000038561232212686,0.0627615457672769,pLoF,11047243300,11,47243300,
KIFC2,ENSG00000167702,0.0000495854936387596,0.0537084457410941,0.0000185659007679861,0.0526222944301627,pLoF,8144463733,8,144463733,
PCSK4,ENSG00000115257,0.0000499207455225692,0.75208433433595,0.0000313642321209118,0.00479281861206127,pLoF,19001478520,19,1478520,
TET2,ENSG00000168769,0.0000545583822488815,0.399315453800347,0.00001442903615545,0.0123434653103398,pLoF,4105233891,4,105233891,
MRPS35,ENSG00000061794,0.0000565589668597433,0.0000295782359327479,0.0241514069871043,-0.121356717225069,pLoF,12027710781,12,27710781,
RPS6KA2,ENSG00000071242,0.0000606402948342133,0.176687070381481,0.0000249754973293825,0.0573437283685797,pLoF,6166412668,6,166412668,
TMEM43,ENSG00000170876,0.0000668521703975911,0.200403207944301,0.0000300784328354231,0.034399008758595,pLoF,3014121766,3,14121766,
LPCAT2,ENSG00000087253,0.0000740827733825,0.023307932539866,0.0000432688269871306,0.0564794976045937,pLoF,16055505285,16,55505285,
KPNA4,ENSG00000186432,0.0000771475545101606,,,,pLoF,3160502090,3,160502090,
CIAO2A,ENSG00000166797,0.0000794991111265908,0.0000742845945875814,0.0015119459008629,0.162972607577077,pLoF,15064071305,15,64071305,
B3GALT2,ENSG00000162630,0.0000798951644188639,0.00289386875009212,0.0000618081544161431,0.14983136225248,pLoF,1193180218,1,193180218,
TRIM55,ENSG00000147573,0.0000811538386752408,0.00931969053113268,0.0000373538828777331,0.0646207076268153,pLoF,8066127183,8,66127183,
AKR1C3,ENSG00000196139,0.000081942007190694,0.00851761656818129,0.0000620773081619896,0.0255916815977544,pLoF,10005094338,10,5094338,
MIOX,ENSG00000100253,0.0000830313199920996,0.140165822986165,0.0000670243204166088,0.0353814228296658,pLoF,22050481858,22,50481858,
SSX7,ENSG00000187754,0.0000908806450133914,0.0000826391446393515,0.000488495111399034,0.0802186285874663,pLoF,23052644575,X,52644575,
PCDHA2,ENSG00000204969,0.00009206377563864,0.0000385228923981407,0.00474891559554003,0.0539805447258841,pLoF,5140794873,5,140794873,
SAV1,ENSG00000151748,0.0000939384627013373,0.0757928486262016,0.0000570829412936957,0.0631222178623134,pLoF,14050629947,14,50629947,
GPATCH4,ENSG00000160818,0.0000985243465206898,0.137511068376451,0.0000519500054196875,0.0515190409506603,pLoF,1156591690,1,156591690,
BPIFC,ENSG00000184459,0.000101787468531178,0.00668277845995979,0.0000649630474076623,0.0990154253644804,pLoF,22032408849,22,32408849,
SVEP1,ENSG00000165124,0.0001029714320544,0.0185191253680452,0.0000470163605399421,0.0475915925836291,pLoF,9110366439,9,110366439,
TMPRSS11A,ENSG00000187054,0.000105978799403883,0.0000713159208615144,0.0115736534393327,0.0757239377524924,pLoF,4067911278,4,67911278,
LYST,ENSG00000143669,0.000106966725086477,0.370176530320633,0.0000327510092885674,-0.0193912463486309,pLoF,1235662935,1,235662935,
FAM174A,ENSG00000174132,0.000110212400718845,0.0000674427845905878,0.00260992326024612,0.149609611963446,pLoF,5100535436,5,100535436,
WDR11,ENSG00000120008,0.000122815333065573,0.590013107575007,0.0000430091607082073,0.0128789451811405,pLoF,10120851345,10,120851345,
ZNF382,ENSG00000161298,0.000125080932559807,0.275863868244417,0.0000836256160536841,0.0462281520842914,pLoF,19036607527,19,36607527,
TECRL,ENSG00000205678,0.000127092774948601,0.0562149394737157,0.0000563595206212186,0.0382936436376444,pLoF,4064276986,4,64276986,
SENP3,ENSG00000161956,0.000129866678566737,0.0744175602897943,0.0000605949721240728,0.163634217825206,pLoF,17007556921,17,7556921,
MMP14,ENSG00000157227,0.000132617498250331,0.00314229318120796,0.0000725653074629129,0.332165582242655,pLoF,14022833384,14,22833384,
GCN1,ENSG00000089154,0.000133913873127778,0.316589783138447,0.0000524772362000547,0.0234723949678006,pLoF,12120127765,12,120127765,
NECTIN2,ENSG00000130202,0.000138742599529618,0.0172861118194274,0.0000570654398333037,0.10501959812462,pLoF,19044846405,19,44846405,
CCDC169,ENSG00000242715,0.000157107702087766,0.0122546332745986,0.0000745552594062504,0.0768019059458763,pLoF,13036227172,13,36227172,
POLR2D,ENSG00000144231,0.00015815400079322,0.000666695472860468,0.000160726626682095,0.171141998563567,pLoF,2127848080,2,127848080,
SLC28A3,ENSG00000197506,0.00016338166843255,0.122459815948501,0.0000939113749129916,0.0295033334312734,pLoF,9084278098,9,84278098,
POGLUT2,ENSG00000134901,0.000163628873124377,0.0133157916845272,0.0000935300266875494,0.075780103246109,pLoF,13102784468,13,102784468,
SMAD6,ENSG00000137834,0.000180435963685777,0.0000593867073521714,0.185772455649552,0.0649043173801326,pLoF,15066703186,15,66703186,
KCNN2,ENSG00000080709,0.000184492214302723,0.000173725227253563,0.000503329331224323,0.172451128385639,pLoF,5114362776,5,114362776,
NKX2-1,ENSG00000136352,0.000192150350087461,0.00457521813685968,0.00014486052959195,0.260389222372713,pLoF,14036513038,14,36513038,
PDCD1,ENSG00000188389,0.000218310690094703,0.0124177490129143,0.000106399452761918,0.229650597157903,pLoF,2241850938,2,241850938,
CCDC12,ENSG00000160799,0.000224316596067364,0.000107934190413994,0.0171272279230217,0.134428389707674,pLoF,3046921971,3,46921971,
C1orf35,ENSG00000143793,0.000226775091313081,0.352823482453107,0.000100804993423131,0.0208892091425663,pLoF,1228097000,1,228097000,
STRC,ENSG00000242866,0.000227436855527507,0.0165270805951752,0.000105922800731739,0.0421706582347718,pLoF,15043596343,15,43596343,
MAPK15,ENSG00000181085,0.000237056202225028,0.265248879459807,0.0000973901005358879,0.0137040862735467,pLoF,8143716288,8,143716288,
GRK3,ENSG00000100077,0.000278507127023486,0.245446633822604,0.000126712909194859,0.0369227793429202,pLoF,22025565010,22,25565010,
RESF1,ENSG00000174718,0.000280435150554537,0.408359176999222,0.0000996251250543478,0.016559141881448,pLoF,12031955298,12,31955298,
ARMH1,ENSG00000198520,0.000289998216286835,0.944247965009833,0.000152149438769844,0.000265676375841595,pLoF,1044673759,1,44673759,
PPP2R1B,ENSG00000137713,0.000310615711127671,0.000237389932160714,0.00173608590355756,0.0413610804417361,pLoF,11111721909,11,111721909,
MOB3C,ENSG00000142961,0.000312064453494409,0.000325953655637035,0.000643812361368123,0.124946535364643,pLoF,1046609552,1,46609552,
DESI2,ENSG00000121644,0.00031889043923794,0.674274693149774,0.000146224988049726,0.032964698931446,pLoF,1244653212,1,244653212,
MRTFA,ENSG00000196588,0.000327386264762364,0.476505260760894,0.000154641251855492,-0.0326952733073434,pLoF,22040405291,22,40405291,
GJA10,ENSG00000135355,0.000337389116393916,0.00139450000911345,0.000271079440097743,0.227253198252694,pLoF,6089894400,6,89894400,
TAGAP,ENSG00000164691,0.00037367613078243,0.0114364195494747,0.000272344401182512,0.164170671321739,pLoF,6159035734,6,159035734,
TNFRSF13B,ENSG00000240505,0.000380504386665925,0.00635980061721542,0.000259458436307369,0.0446881519130612,pLoF,17016939443,17,16939443,
GOT2,ENSG00000125166,0.000400554389973773,0.0128383946090693,0.000287030237106967,0.125142175662742,pLoF,16058708093,16,58708093,
PTGFR,ENSG00000122420,0.000410035195636094,0.0172578460335695,0.00018287754941948,0.169281034954345,pLoF,1078492675,1,78492675,
ARHGAP30,ENSG00000186517,0.000434772728703958,0.951112343503026,0.000195634122399535,-0.00119855451937446,pLoF,1161042008,1,161042008,
TRIM74,ENSG00000155428,0.000470504294746488,0.000385571634537119,0.00119154270562372,-0.0856188672546852,pLoF,7072959848,7,72959848,
ZNF44,ENSG00000197857,0.000496756343500659,0.000463774130538219,0.000839427221336897,0.0628798963967319,pLoF,19012272234,19,12272234,
FAM160B1,ENSG00000151553,0.00050445643369923,0.22100958280434,0.000248351458411733,0.0539312395937667,pLoF,10114822010,10,114822010,
ZNF365,ENSG00000138311,0.00051596282839228,0.0101707971250357,0.000301363359644813,0.0723655035398288,pLoF,10062376086,10,62376086,
PPP1R13L,ENSG00000104881,0.000537253479325206,0.290225321203486,0.00022497317264758,0.0269230632495381,pLoF,19045380102,19,45380102,
CATSPER1,ENSG00000175294,0.000572397563927018,0.52727373077928,0.000358705966122197,0.0158280402941821,pLoF,11066011902,11,66011902,
INSYN2B,ENSG00000204767,0.000585147420158139,0.000564047885143859,0.00122259117469858,0.173489401695445,pLoF,5169864211,5,169864211,
BIN3,ENSG00000147439,0.000585610920658786,0.0210981366294241,0.000321188964689245,0.073386363751993,pLoF,8022615418,8,22615418,
CAMK4,ENSG00000152495,0.000597482055964993,0.000675047995102762,0.000997265877396014,0.13991726882749,pLoF,5111224329,5,111224329,
SPC25,ENSG00000152253,0.000619484362334721,0.00131932154904435,0.000715160830713324,0.0919048950828114,pLoF,2168871343,2,168871343,
DOCK4,ENSG00000128512,0.000649480402959202,0.00659320520651685,0.000570532839601068,0.0741276693716558,pLoF,7111728200,7,111728200,
MCMDC2,ENSG00000178460,0.000681164622985619,0.000989522815385002,0.00103373867944467,-0.0336523209557015,pLoF,8066874097,8,66874097,
SCRIB,ENSG00000180900,0.000690757434005596,0.319911283940484,0.000312844286611602,0.0309961654598942,pLoF,8143789394,8,143789394,
TNKS2,ENSG00000107854,0.000724947554343824,0.262171658604298,0.000307996446481162,0.0371997924360427,pLoF,10091798550,10,91798550,
F11,ENSG00000088926,0.000726684358759,0.00200523954334497,0.000829413709869997,-0.0428540032647862,pLoF,4186267109,4,186267109,
MEAK7,ENSG00000140950,0.000730143888864609,0.000552679654610366,0.0643557695920199,0.0335498485712843,pLoF,16084479856,16,84479856,
SCIN,ENSG00000006747,0.00073313045152168,0.0326607328709805,0.000373295430262766,0.026866206304605,pLoF,7012570675,7,12570675,
MXD3,ENSG00000213347,0.000736461001320521,0.00158079597489702,0.00113324059849529,0.102624960618773,pLoF,5177302206,5,177302206,
ATP7B,ENSG00000123191,0.000739437146767719,0.687411742375711,0.000328003029154589,0.00486127824547683,pLoF,13051934625,13,51934625,
TERF2IP,ENSG00000166848,0.000746132287690715,0.00222036902069112,0.000712649201309312,0.0667473252419024,pLoF,16075644209,16,75644209,
IBTK,ENSG00000005700,0.000747322075867585,0.18088952981637,0.000301173648578956,0.033650258403523,pLoF,6082171356,6,82171356,
PHF7,ENSG00000010318,0.000755116283614687,0.00041823625613624,0.0531489008777353,0.122537782694543,pLoF,3052405660,3,52405660,
TIGD3,ENSG00000173825,0.000757553642385833,0.869248695751305,0.000413205011408513,0.00545252616739388,pLoF,11065351628,11,65351628,
ZNF76,ENSG00000065029,0.000757746286952354,0.28107570846467,0.000384894757534782,0.0289588347661456,pLoF,6035281085,6,35281085,
FSCN2,ENSG00000186765,0.000760033084053369,0.0184907252245241,0.000475887117547424,0.0633767692834569,pLoF,17081528479,17,81528479,
UNC79,ENSG00000133958,0.000762598334371756,0.00237262494125523,0.000908699979571548,0.108111140253335,pLoF,14093332669,14,93332669,
POMT2,ENSG00000009830,0.000818918067394425,0.633848397492391,0.000355509957412403,0.0107844449296858,pLoF,14077270786,14,77270786,
SNX31,ENSG00000174226,0.000838475565088759,0.479160222561192,0.000406088161045925,-0.0119306077843483,pLoF,8100573827,8,100573827,
PARVG,ENSG00000138964,0.000861992473629836,0.000563745327444298,0.0336308771570328,0.0651219268908698,pLoF,22044180843,22,44180843,
NSUN7,ENSG00000179299,0.00086328915980971,0.16177031325934,0.000494163997526331,0.0474378217193271,pLoF,4040750593,4,40750593,
ARHGEF6,ENSG00000129675,0.000878741205216582,0.0177329205820473,0.000461247823710931,0.119254273575022,pLoF,23136667942,X,136667942,
BRIX1,ENSG00000113460,0.000891083896202183,0.0119091702392726,0.000802937172349472,-0.163318915866131,pLoF,5034911447,5,34911447,
HELT,ENSG00000187821,0.000898945816008467,0.000668004684560408,0.0117813324221125,0.191348502932047,pLoF,4185018840,4,185018840,
TDO2,ENSG00000151790,0.000902548643116119,0.029192592140738,0.000429188104074441,0.0314693387929383,pLoF,4155903668,4,155903668,
KIAA0319,ENSG00000137261,0.00091771091228332,0.626289365304222,0.000409629467999717,0.0112621331021162,pLoF,6024547084,6,24547084,
COL6A3,ENSG00000163359,0.000944564884732491,0.00131179709470364,0.00276533972718296,-0.0548364267574092,pLoF,2237324707,2,237324707,
CILP,ENSG00000138615,0.000951325631898148,0.000722771221773222,0.00509198601281335,0.0517826373376706,pLoF,15065196662,15,65196662,
SLX4,ENSG00000188827,0.000965725687290364,0.0208727755270881,0.00058439697475432,0.0297556799188128,pLoF,16003582270,16,3582270,
COL6A1,ENSG00000142156,0.000983718753935992,0.000481392870069652,0.0563104835897813,-0.0597349161551424,pLoF,21045981795,21,45981795,
XKR5,ENSG00000275591,0.000995070559199229,0.00931019217643603,0.000624284699948241,0.0731629477182139,pLoF,8006811120,8,6811120,
LNPK,ENSG00000144320,0.00102073074354947,0.00050043842088654,0.149003089785063,-0.0936418275977137,pLoF,2175929043,2,175929043,
CEP72,ENSG00000112877,0.00102244132832985,0.0943997481953526,0.000562665118957306,0.025867139604309,pLoF,5000612267,5,612267,
AQP4,ENSG00000171885,0.00103784347650293,0.0015398882180353,0.0013069725502477,0.190364817554833,pLoF,18026856114,18,26856114,
CENPP,ENSG00000188312,0.00105671916930927,0.014443808740057,0.000609177924023818,0.123017820961916,pLoF,9092321645,9,92321645,
FGF2,ENSG00000138685,0.00106759456369487,0.0143696319653996,0.000669595720830918,0.0699738627498731,pLoF,4122826354,4,122826354,
